id_sale,lat,long,returned_street_name,returned_zip_code
3137_2,40.83008231528897,-73.89820399085473,FREEMAN STREET,10459
3139_2,,,FREEMAN,
3140_2,40.82927135659609,-73.89677791437983,EAST 169 STREET,10459
3141_2,40.82950499930578,-73.89716058015205,PROSPECT AVENUE,10459
3142_2,40.829570846607496,-73.89713157055859,PROSPECT AVENUE,10459
3143_2,40.830698136457315,-73.8962517377886,FREEMAN STREET,10459
3144_2,40.83143303058614,-73.8954881267656,CHISHOLM,10459
3145_2,40.83143303058614,-73.8954881267656,CHISHOLM STREET,10459
3146_2,40.8314848421974,-73.89511584648513,BRISTOW STREET,10459
3148_2,40.82880251351172,-73.89430343817163,INTERVALE AVENUE,10459
3149_2,40.8298173303062,-73.89057993026115,HOE AVENUE,10459
3150_2,40.82900305570364,-73.88865891551477,HOME STREET,10459
3151_2,40.83084801681004,-73.88919063313618,VYSE AVENUE,10459
3153_2,40.83110821783569,-73.88862287065457,BRYANT AVENUE,10459
3205_2,40.82280274476686,-73.9107562303285,BROOK AVENUE,10451
3206_2,40.82826553702172,-73.90828456049897,WASHINGTON AVENUE,10456
3212_2,40.82460799568639,-73.91334086561386,EAST 162 STREET,10451
3213_2,40.82426705095505,-73.91254640810696,EAST 162 STREET,10451
3214_2,40.83163405058954,-73.90923029104795,BROOK AVENUE,10456
3216_2,40.83100338222757,-73.9032362639249,FRANKLIN AVENUE,10456
3217_2,40.830647158809874,-73.90394142143154,EAST 168TH STREET,10456
3218_2,40.82856188182693,-73.90479358612983,EAST 167 STREET,10456
3219_2,40.82242183921165,-73.90803969845985,EAGLE AVENUE,10456
3221_2,40.828460581962084,-73.89865092223994,EAST 168 STREET,10459
3222_2,40.82848775556493,-73.89834012685107,EAST 168TH,10459
3223_2,40.82819692110304,-73.89845981349245,PROSPECT AVENUE,10459
3224_2,40.82810662830327,-73.89878154369474,HOME STREET,10459
3225_2,40.828084806873235,-73.89893695294724,HOME STREET,10459
3226_2,40.828073964083934,-73.899092345448,HOME STREET,10459
3227_2,40.816044172748164,-73.90264746095676,AVE ST. JOHN,10455
3228_2,40.8167055429535,-73.90252004621723,PROSPECT AVENUE,10455
3229_2,40.82312815740202,-73.8992913411283,EAST 164 STREET,10459
3231_2,40.82072138831849,-73.89658523579257,INTERVALE AVENUE,10459
3232_2,40.82159383124336,-73.8961647668198,KELLY STREET,10459
3234_2,40.824665754663634,-73.89085216585259,HOE AVENUE,10459
3235_2,40.8246081259326,-73.8908631000052,HOE AVENUE,10459
3237_2,40.82746324081488,-73.88862897184949,BRYANT AVE,10459
3239_2,40.82441050038497,-73.8879945452121,LONGFELLOW AVENUE,10459
3240_2,40.82434187902951,-73.88799104752337,LONGFELLOW AVENUE,10459
3241_2,40.823655644359874,-73.88793439212819,LONGFELLOW AVENUE,10459
3243_2,40.82497539428021,-73.88746244978412,LONGFELLOW AVENUE,10459
3245_2,40.83385725701907,-73.89929678302339,EAST 170TH STREET,10456
3246_2,40.831244522643836,-73.8995645279698,BOSTON ROAD,10456
3247_2,40.83305628403214,-73.89673951931334,PROSPECT AVENUE,10459
3248_2,40.83067968989312,-73.88825862063543,BRYANT AVENUE,10459
3249_2,40.830679727305785,-73.90350052285072,FRANKLIN AVENUE,10456
3250_2,40.83058013992682,-73.90257560309172,FRANKLIN AVENUE,10456
3279_2,40.81833580764166,-73.91637300264587,EAST 152 STREET,10455
3280_2,40.82096391988731,-73.90408908057232,EAST 161 STREET,10456
3283_2,40.82116958734646,-73.90062750999915,PROSPECT AVENUE,10459
3284_2,40.829444937114886,-73.89152004510619,SOUTHERN BLVD.,10459
3285_2,40.831307867438255,-73.8878853677081,BRYANT AVENUE,10459
3286_2,40.81579710331103,-73.89630025665451,SOUTHERN BOULEVARD,10455
3292_2,40.815671689400084,-73.9035981518579,PROSPECT AVENUE,10455
3293_2,40.828953637107716,-73.8915244595459,SOUTHERN BOULEVARD,10459
3294_2,40.828953637107716,-73.8915244595459,SOUTHERN BOULEVARD,10459
3295_2,40.82998839339644,-73.89152277256386,SOUTHERN BOULEVARD,10459
3296_2,40.823570402900934,-73.89968811848368,PROSPECT AVENUE,10459
3297_2,40.8277677872535,-73.91056167535415,PARK AVENUE,10456
3298_2,40.82813297839553,-73.89153663764228,SOUTHERN BOULEVARD,10459
3299_2,40.82497491721441,-73.88697466475705,EAST 165 STREET,10459
3301_2,40.8280772724735,-73.90970488455774,EAST 166 STREET,10456
3302_2,40.829049649356264,-73.91066474230689,BROOK AVENUE,10456
3303_2,40.82786645929306,-73.906919251264,3 AVENUE,10456
3306_2,,,REV JAMES A POLITE A,
3309_2,,,WHITLOCK AVENUE,10459
3315_2,40.827068502238426,-73.90785983620057,3 AVENUE,10456
3316_2,40.81942149034064,-73.91469885378079,ELTON AVENUE,10455
3317_2,40.828324832147345,-73.91039109636034,PARK AVENUE,10456
3326_2,40.816809621554405,-73.89907329745034,KELLY STREET,10455
3329_2,40.8188514090596,-73.89267898875633,BRUCKNER BOULEVARD,10459
3333_2,40.82323448781762,-73.91182513859614,EAST 161 STREET,10451
3344_2,40.805514242031656,-73.92286212115403,EAST 134TH STREET,10454
3346_2,40.80537944027827,-73.92239992050047,EAST 134TH STREET,10454
3347_2,40.80729855798014,-73.92322850450763,EAST 136 STREET,10454
3348_2,40.809731588535534,-73.92094988651374,EAST 140TH STREET,10454
3349_2,40.80950890325183,-73.92042274245601,EAST 140TH STREET,10454
3350_2,40.80950890325183,-73.92042274245601,EAST 140TH STREET,10454
3353_2,40.81091108055129,-73.91987919643515,EAST 142ND STREET,10454
3354_2,40.81084562242344,-73.92047894356853,EAST 141ST STREET,10454
3355_2,40.810933597822626,-73.92068836140207,EAST 141 STREET,10454
3356_2,40.81166302851755,-73.91972656604084,EAST 143RD STREET,10454
3357_2,40.81166302851755,-73.91972656604084,EAST 143RD STREET,10454
3358_2,40.81155855278778,-73.9194738171519,EAST 143RD STREET,10454
3360_2,40.81169243273008,-73.91860304125812,EAST 143 STREET,10454
3361_2,40.812027852047805,-73.91940461137739,EAST 143 STREET,10454
3362_2,40.814015617202315,-73.92024756005766,EAST 145 STREET,10454
3365_2,40.81017193908335,-73.9044080759382,EAST 147 ST,10455
3366_2,40.80600357520029,-73.92402468147192,EAST 134 STREET,10454
3367_2,40.80702689773779,-73.9233299609163,EAST 135 STREET,10454
3369_2,40.807062135188026,-73.92266526551782,EAST 136TH STREET,10454
3370_2,40.812883745834405,-73.9187496996425,EAST 145 STREET,10454
3371_2,40.81275177735216,-73.9184355677394,EAST 145 STREET,10454
3372_2,40.81272428412997,-73.91837057531956,EAST 145TH STREET,10454
3373_2,40.81220786603907,-73.91779320329175,EAST 144 STREET,10454
3374_2,40.81295921194578,-73.91680604234568,EAST 146 STREET,10455
3375_2,40.8129040667762,-73.91645930439456,BROOK AVENUE,10455
3376_2,40.81297636708043,-73.91776335343744,EAST 145 STREET,10454
3377_2,40.81129302709553,-73.92458580335816,ALEXANDER AVENUE,10454
3380_2,40.809190538336914,-73.91286243237698,ST MARYS STREET,10454
3381_2,40.81004246893235,-73.91428460911267,ST MARYS STREET,10454
3382_2,40.803571776079316,-73.91245440036425,EAST 137 STREET,10454
3383_2,40.809593548101034,-73.90871487843647,WALES AVENUE,10455
3384_2,40.81216108642285,-73.90681116513967,TINTON AVENUE,10455
3385_2,40.80384658453704,-73.90591256125468,LOCUST AVENUE,10454
3386_2,40.810177590102064,-73.9046031387304,EAST 147TH STREET,10455
3390_2,40.81377551387075,-73.91458326121686,EAST 148 STREET,10455
3391_2,40.8091116024736,-73.92142023040843,EAST 139 STREET,10454
3392_2,40.80908685563956,-73.92135523706712,EAST 139 STREET,10454
3393_2,40.810112389279645,-73.91991266968103,EAST 141 STREET,10454
3394_2,40.809870455897766,-73.9193422005021,EAST 141 STREET,10454
3396_2,40.810593464651696,-73.92511040069567,ALEXANDER AVENUE,10454
3398_2,40.80694662355638,-73.91093281705164,CONCORD AVENUE,10454
3401_2,40.80949269351499,-73.9061682839771,TIMPSON PLACE,10455
3402_2,40.811256046787975,-73.90433788168684,TIMPSON PLACE,10455
3405_2,40.80385718624047,-73.91994909248766,BRUCKNER BOULEVARD,10454
3406_2,40.80995696783332,-73.91747809123574,BROOK AVENUE,10454
3407_2,40.808516548925745,-73.92223370794807,EAST 138 STREET,10454
3408_2,40.807990442601245,-73.91951786939472,EAST 138 STREET,10454
3410_2,40.81195857873371,-73.9184726650278,EAST 144 STREET,10454
3411_2,40.81192833058123,-73.91839322666993,EAST 144 STREET,10454
3414_2,40.806658319706266,-73.92633576284639,BRUCKNER BOULEVARD,10454
3415_2,40.811296309972235,-73.92541305850396,EAST 139 STREET,10454
3416_2,40.81176218733063,-73.92429988350099,ALEXANDER AVENUE,10454
3419_2,40.80363721816717,-73.91938948638717,BRUCKNER BLVD,10454
3420_2,40.807939448347504,-73.9135323462246,EAST 141 STREET,10454
3421_2,40.80816491529996,-73.91406667587569,BEEKMAN AVENUE,10454
3422_2,40.80224818735809,-73.91528433206358,EAST 134TH STREET,10454
3423_2,40.80324789040768,-73.91244399020178,EAST 136TH STREET,10454
3424_2,40.80524483924963,-73.91448584375657,CYPRESS AVENUE,10454
3425_2,40.80476350806551,-73.91314274977678,EAST 138TH STREET,10454
3426_2,40.80396725207726,-73.90578957972684,E. 141ST ST,10454
3432_2,40.810151762834806,-73.91736586462281,BROOK AVENUE,10454
3434_2,40.80668580846523,-73.92640075263294,BRUCKNER BOULEVARD,10454
3436_2,40.80676278047528,-73.92658850389768,BRUCKNER BOULEVARD,10454
3437_2,40.814841994732326,-73.92056087264432,3 AVENUE,10451
3438_2,40.815000838863305,-73.92005490708644,3 AVENUE,10455
3439_2,40.81614495411812,-73.91943214012156,EAST 149 STREET,10455
3442_2,40.8120394786976,-73.92033662865886,WILLIS AVENUE,10454
3443_2,40.81471788927001,-73.91970481798411,3 AVENUE,10455
3444_2,40.81154359124838,-73.92581015610911,3RD AVE,10454
3446_2,40.811031562679084,-73.92775423556711,THIRD AVENUE,10451
3447_2,40.81197122767901,-73.92497518712086,3 AVENUE,10454
3449_2,40.80500616030086,-73.92240396782694,BRUCKNER BOULEVARD,10454
3450_2,40.80875295544592,-73.9314521387845,THIRD AVENUE,10451
3451_2,40.81107315707325,-73.92843333513571,EAST 137 STREET,10451
3452_2,40.81196181433746,-73.92742087391453,RIDER AVENUE,10451
3453_2,40.81345528886295,-73.92797197320265,PARK AVENUE,10451
3454_2,40.800517699055156,-73.91352031547717,EAST 133 STREET,10454
3455_2,40.80151579892124,-73.91222232735736,EAST 134TH STREET,10454
3456_2,40.81446045356487,-73.91663798352349,EAST 148 STREET,10455
3458_2,40.81051052059368,-73.92848451430817,3 AVENUE,10451
3467_2,40.80500171949482,-73.91237666462133,JACKSON AVENUE,10454
3468_2,40.80698271452452,-73.9079598864976,SOUTHERN BOULEVARD,10454
3470_2,40.817543485449214,-73.93009550123422,GERARD AVENUE,10451
3471_2,40.81727181742921,-73.93019333242357,GERARD AVE,10451
3472_2,40.80219192579047,-73.90986280591693,EAST 136 STREET,10454
3475_2,40.80830058107818,-73.91949582044596,EAST 139 STREET,10454
3476_2,40.807633148846335,-73.92283076718688,EAST 136 STREET,10454
3477_2,40.812582604327716,-73.92391240706363,3 AVENUE,10454
3484_2,40.84794243518918,-73.90497187221455,MT. HOPE PLACE,10457
3485_2,40.84794243518918,-73.90497187221455,MT. HOPE PLACE,10457
3488_2,40.85198803434634,-73.90485403676625,BUSH STREET,10453
3489_2,40.84934952133045,-73.90382766370206,ECHO PLACE,10457
3490_2,40.85078796809263,-73.9040930665048,EAST 179 STREET,10457
3491_2,40.847016066325324,-73.91006953437835,EAST 175TH STREET,10453
3492_2,40.84695292991749,-73.90327450775442,ANTHONY AVENUE,10457
3496_2,40.84593884891971,-73.90503256431506,CLAY AVENUE,10457
3497_2,40.84814614535239,-73.90570532188354,MOUNT HOPE PLACE,10457
3498_2,,,MOUNT HOPE,
3500_2,40.85136938055748,-73.90687551738033,MORRIS AVE,10453
3503_2,40.84915428803557,-73.90339781559484,ANTHONY AVENUE,10457
3504_2,40.85121810418885,-73.90315625112657,ANTHONY AVE,10457
3505_2,40.850844255308395,-73.90248085908539,ANTHONY AVE,10457
3506_2,40.85037495401075,-73.90253215163398,ANTHONY AVENUE,10457
3507_2,40.84252832107163,-73.90988043540328,MORRIS AVE,10457
3508_2,40.85235217900719,-73.90711632726807,WALTON AVENUE,10453
3509_2,40.84557687940813,-73.91238827602065,TOWNSEND AVE,10453
3510_2,40.84692379787593,-73.91142868085502,TOWNSEND AVENUE,10453
3511_2,40.84692379787593,-73.91142868085502,TOWNSEND AVENUE,10453
3513_2,40.846884327471756,-73.90329267959741,ANTHONY AVENUE,10457
3514_2,40.84283232911869,-73.90562972749787,TOPPING AVE,10457
3515_2,40.84415839655605,-73.90608685852011,TOPPING AVENUE,10457
3516_2,40.84318838647231,-73.90809411819255,MOUNT EDEN PARKWAY,10457
3517_2,40.846133163655786,-73.90772499756989,WEEKS AVENUE,10457
3518_2,40.84575250897563,-73.90539788030839,TOPPING AVENUE,10457
3519_2,40.84581288654664,-73.90539056572356,TOPPING,10457
3520_2,40.84688039248936,-73.90516495354848,EAST 175TH STREET,10457
3521_2,40.84735024923074,-73.90578958230309,TOPPING AVENUE,10457
3522_2,40.84932747325558,-73.90371925906719,ECHO PLACE,10457
3525_2,40.849998376846024,-73.9085618342284,EAST 177 STREET,10453
3526_2,40.85177855965319,-73.9071460457637,MORRIS AVENUE,10453
3528_2,40.85138913423932,-73.9075478169129,MORRIS AVENUE,10453
3530_2,40.85138913423932,-73.9075478169129,MORRIS AVE,10453
3531_2,40.84652925896348,-73.91234364888523,TOWNSEND AVENUE,10453
3533_2,40.849478158305295,-73.91018548606058,MOUNT HOPE PLACE,10453
3534_2,40.84949469403053,-73.91027221315461,MOUNT HOPE PLACE,10453
3536_2,40.84701878462434,-73.90325272544518,ANTHONY AVENUE,10457
3542_2,40.84357281211156,-73.90830321285847,EAST 173RD STREET,10457
3544_2,40.84646333700038,-73.90533542468299,TOPPING AVENUE,10457
3545_2,40.84169248268783,-73.91521241712437,EAST 172 STREET,10452
3546_2,40.846676588300355,-73.91118684481114,WALTON AVENUE,10453
3551_2,40.84314047479995,-73.90653645811098,MONROE AVENUE,10457
3552_2,40.84939749620673,-73.90541799818214,GRAND CONCOURSE,10457
3553_2,40.849918287157806,-73.90456421618583,ECHO PLACE,10457
3554_2,40.84120671208031,-73.9116133839058,SHERIDAN AVENUE,10457
3555_2,40.847933793399626,-73.91135504652497,TOWNSEND AVENUE,10453
3560_2,40.837502713816825,-73.90982580663375,EAST 170 STREET,10456
3563_2,40.84660723901889,-73.90678098089857,MONROE AVENUE,10457
3564_2,40.84859798634779,-73.90444683162602,EAST TREMONT AVENUE,10457
3565_2,40.84859798634779,-73.90444683162602,EAST TREMONT AVENUE,10457
